1650985431.069389, 0
1650985431.090716, 0
1650985431.115026, 0
1650985431.138103, 4
1650985431.158728, 2
1650985431.174466, 4
1650985431.197469, 11
1650985431.214548, 16
1650985431.231234, 20
1650985431.248148, 22
1650985431.264867, 26
1650985431.284423, 34
1650985431.302438, 39
1650985431.320175, 45
1650985431.340460, 49
1650985431.358484, 52
1650985431.376444, 57
1650985431.394890, 63
1650985431.411758, 69
1650985431.429243, 72
1650985431.446875, 78
1650985431.464289, 82
1650985431.482894, 85
1650985431.500989, 91
1650985431.517816, 98
1650985431.536142, 100
1650985431.558286, 99
1650985431.576517, 100
1650985431.595578, 99
1650985431.613218, 100
1650985431.632005, 100
1650985431.649238, 99
1650985431.667817, 100
1650985431.685169, 100
1650985431.701406, 100
1650985431.733020, 100
1650985431.758006, 99
1650985431.774190, 100
1650985431.803433, 100
1650985431.819618, 99
1650985431.835537, 100
1650985431.856475, 100
1650985431.884461, 98
1650985431.899620, 100
1650985431.915247, 100
1650985431.933955, 99
1650985431.952306, 99
1650985431.969993, 99
1650985431.986847, 100
1650985432.005167, 100
1650985432.021596, 99
1650985432.043051, 100
1650985432.060281, 100
1650985432.076457, 99
1650985432.094080, 100
1650985432.117759, 99
1650985432.134588, 98
1650985432.151558, 99
1650985432.171682, 99
1650985432.192161, 100
1650985432.209477, 99
1650985432.226268, 100
1650985432.242496, 100
1650985432.258860, 100
1650985432.275839, 100
1650985432.292689, 99
1650985432.309019, 96
1650985432.325641, 100
1650985432.343767, 99
1650985432.359833, 100
1650985432.376432, 98
1650985432.391710, 100
1650985432.407110, 99
1650985432.424413, 99
1650985432.441775, 99
1650985432.458455, 100
1650985432.475958, 100
1650985432.497167, 100
1650985432.514830, 98
1650985432.536310, 99
1650985432.555775, 99
1650985432.571674, 99
1650985432.590097, 98
1650985432.606380, 99
1650985432.623307, 99
1650985432.640219, 99
1650985432.656855, 98
1650985432.674372, 97
1650985432.692178, 98
1650985432.708166, 95
1650985432.723488, 95
1650985432.739694, 97
1650985432.757541, 96
1650985432.772856, 97
1650985432.788322, 97
1650985432.804033, 97
1650985432.820582, 98
1650985432.837047, 99
1650985432.853386, 97
1650985432.870240, 93
1650985432.888699, 92
1650985432.904491, 93
1650985432.921219, 94
1650985432.936730, 94
1650985432.952030, 97
1650985432.967841, 95
1650985432.988373, 95
1650985433.005384, 100
1650985433.022665, 98
1650985433.040075, 97
1650985433.057187, 97
1650985433.073010, 99
1650985433.089001, 97
1650985433.104163, 97
1650985433.119876, 96
1650985433.138305, 98
1650985433.155475, 95
1650985433.174472, 96
1650985433.191614, 95
1650985433.208469, 94
1650985433.225897, 90
1650985433.243366, 88
1650985433.261110, 87
1650985433.278748, 84
1650985433.296429, 77
1650985433.312450, 75
1650985433.330266, 70
1650985433.353181, 68
1650985433.371942, 60
1650985433.389102, 56
1650985433.405426, 50
1650985433.422759, 45
1650985433.439980, 40
1650985433.459449, 37
1650985433.476619, 37
1650985433.493024, 38
1650985433.509586, 36
1650985433.526033, 36
1650985433.541282, 37
1650985433.560548, 37
1650985433.577126, 39
1650985433.593887, 36
1650985433.609373, 35
1650985433.627726, 35
1650985433.643585, 34
1650985433.660714, 34
1650985433.677671, 35
1650985433.696712, 33
1650985433.712627, 35
1650985433.729238, 34
1650985433.744751, 35
1650985433.760416, 33
1650985433.776564, 35
1650985433.798236, 34
1650985433.814256, 35
1650985433.832439, 36
1650985433.848835, 34
1650985433.864619, 35
1650985433.883120, 36
1650985433.900411, 36
1650985433.916757, 36
1650985433.932642, 37
1650985433.949940, 36
1650985433.966058, 36
1650985433.981664, 36
1650985433.997811, 35
1650985434.014654, 34
1650985434.031036, 34
1650985434.046810, 35
1650985434.065788, 35
1650985434.082411, 36
1650985434.101874, 36
1650985434.118178, 35
1650985434.137017, 36
1650985434.153310, 35
1650985434.169826, 36
1650985434.187414, 36
1650985434.204927, 36
1650985434.222089, 36
1650985434.237346, 35
1650985434.257977, 37
1650985434.275817, 36
1650985434.292832, 38
1650985434.311091, 38
1650985434.328204, 37
1650985434.345413, 37
1650985434.363956, 36
1650985434.382313, 37
1650985434.399320, 38
1650985434.415907, 38
1650985434.432780, 37
1650985434.450915, 38
1650985434.470435, 39
1650985434.487002, 37
1650985434.504604, 37
1650985434.520545, 38
1650985434.536473, 38
1650985434.557642, 38
1650985434.579696, 38
1650985434.596892, 37
1650985434.612843, 37
1650985434.629308, 38
1650985434.650312, 38
1650985434.667113, 37
1650985434.683666, 38
1650985434.703194, 37
1650985434.722480, 39
1650985434.738613, 38
1650985434.755942, 38
1650985434.772932, 38
1650985434.789311, 38
1650985434.807206, 37
1650985434.824695, 38
1650985434.841606, 39
1650985434.858565, 38
1650985434.875759, 39
1650985434.896849, 38
1650985434.913172, 39
1650985434.928714, 40
1650985434.947354, 38
1650985434.963190, 39
1650985434.980211, 38
1650985434.998049, 40
1650985435.016194, 39
1650985435.033798, 39
1650985435.051537, 38
1650985435.069612, 38
1650985435.086399, 39
1650985435.102255, 41
1650985435.117909, 40
1650985435.133688, 41
1650985435.150637, 41
1650985435.166285, 41
1650985435.184293, 41
1650985435.201530, 39
1650985435.219419, 40
1650985435.238036, 40
1650985435.253456, 40
1650985435.270843, 41
1650985435.288310, 39
1650985435.305289, 42
1650985435.324860, 40
1650985435.341489, 41
1650985435.357760, 41
1650985435.374282, 41
1650985435.394721, 40
1650985435.411884, 42
1650985435.428837, 42
1650985435.449314, 41
1650985435.465751, 41
1650985435.482069, 41
1650985435.498621, 41
1650985435.516386, 42
1650985435.536993, 41
1650985435.554361, 41
1650985435.570525, 42
1650985435.589077, 43
1650985435.605596, 42
1650985435.623188, 42
1650985435.644360, 42
1650985435.663017, 43
1650985435.679243, 42
1650985435.697625, 42
1650985435.715291, 42
1650985435.732245, 43
1650985435.752733, 42
1650985435.768815, 43
1650985435.785192, 42
1650985435.801298, 43
1650985435.818531, 43
1650985435.836437, 43
1650985435.853006, 44
1650985435.869662, 43
1650985435.886329, 44
1650985435.905093, 44
1650985435.922042, 44
1650985435.939454, 44
1650985435.956673, 44
1650985435.978656, 45
1650985435.994870, 45
1650985436.010000, 44
1650985436.026910, 45
1650985436.045859, 45
1650985436.062184, 45
1650985436.079868, 44
1650985436.096533, 44
1650985436.112263, 46
1650985436.127933, 44
1650985436.143952, 44
1650985436.160253, 46
1650985436.175909, 45
1650985436.192485, 45
1650985436.208256, 45
1650985436.224440, 45
1650985436.241003, 46
1650985436.257882, 46
1650985436.275447, 47
1650985436.290784, 47
1650985436.306326, 48
1650985436.325183, 47
1650985436.341702, 47
1650985436.359286, 47
1650985436.375540, 47
1650985436.392261, 46
1650985436.408749, 46
1650985436.424427, 46
1650985436.441650, 47
1650985436.458298, 47
1650985436.474337, 47
1650985436.491158, 47
1650985436.508817, 48
1650985436.525745, 47
1650985436.541873, 48
1650985436.566847, 47
1650985436.582725, 47
1650985436.598728, 45
1650985436.615340, 46
1650985436.631952, 47
1650985436.648900, 47
1650985436.665035, 47
1650985436.681667, 47
1650985436.699108, 46
1650985436.716942, 48
1650985436.735351, 48
1650985436.752283, 48
1650985436.768623, 47
1650985436.784005, 48
1650985436.801129, 49
1650985436.818656, 48
1650985436.836511, 47
1650985436.856527, 47
1650985436.872844, 47
1650985436.888918, 47
1650985436.905044, 46
1650985436.921470, 46
1650985436.937135, 47
1650985436.952394, 47
1650985436.967936, 48
1650985436.986420, 49
1650985437.003142, 48
1650985437.020454, 49
1650985437.038239, 49
1650985437.053972, 48
1650985437.072669, 49
1650985437.088596, 49
1650985437.104186, 49
1650985437.120463, 49
1650985437.136452, 47
1650985437.153791, 49
1650985437.170387, 48
1650985437.186272, 47
1650985437.203867, 48
1650985437.219345, 49
1650985437.235957, 50
1650985437.256249, 49
1650985437.275543, 48
1650985437.291980, 49
1650985437.307387, 49
1650985437.322829, 47
1650985437.339302, 49
1650985437.357907, 49
1650985437.374600, 50
1650985437.391131, 50
1650985437.407072, 49
1650985437.427260, 49
1650985437.444391, 49
1650985437.460287, 49
1650985437.477431, 50
1650985437.494627, 50
1650985437.511441, 49
1650985437.528556, 49
1650985437.545996, 50
1650985437.563963, 50
1650985437.582747, 50
1650985437.599120, 50
1650985437.616578, 50
1650985437.633003, 49
1650985437.648431, 50
1650985437.666588, 50
1650985437.681574, 50
1650985437.697982, 50
1650985437.713219, 51
1650985437.729770, 49
1650985437.746302, 50
1650985437.761632, 51
1650985437.777242, 51
1650985437.793415, 52
1650985437.808982, 51
1650985437.824254, 50
1650985437.839406, 50
1650985437.856654, 51
1650985437.872424, 51
1650985437.888421, 50
1650985437.905664, 51
1650985437.922697, 52
1650985437.940541, 52
1650985437.957308, 52
1650985437.974884, 51
1650985437.991867, 51
1650985438.007905, 51
1650985438.024235, 52
1650985438.041746, 51
1650985438.057139, 51
1650985438.072576, 52
1650985438.089034, 53
1650985438.107489, 52
1650985438.124236, 50
1650985438.140242, 52
1650985438.158497, 52
1650985438.173238, 52
1650985438.189418, 52
1650985438.206402, 52
1650985438.224287, 52
1650985438.240925, 53
1650985438.258030, 52
1650985438.275213, 53
1650985438.294570, 51
1650985438.310199, 53
1650985438.327172, 52
1650985438.347788, 53
1650985438.363823, 54
1650985438.380507, 53
1650985438.400768, 52
1650985438.417326, 53
1650985438.434313, 55
1650985438.452190, 53
1650985438.468416, 55
1650985438.486573, 53
1650985438.506340, 54
1650985438.525594, 54
1650985438.544657, 55
1650985438.560658, 54
1650985438.577811, 52
1650985438.594837, 53
1650985438.613965, 53
1650985438.634455, 55
1650985438.651628, 54
1650985438.674504, 53
1650985438.692396, 53
1650985438.712197, 53
1650985438.728675, 53
1650985438.745793, 55
1650985438.768244, 54
1650985438.784892, 53
1650985438.802047, 55
1650985438.819976, 55
1650985438.837056, 54
1650985438.853722, 54
1650985438.870351, 55
1650985438.889045, 54
1650985438.905983, 55
1650985438.924583, 56
1650985438.942683, 55
1650985438.959661, 53
1650985438.976774, 54
1650985439.000183, 54
1650985439.020867, 53
1650985439.037891, 55
1650985439.053746, 54
1650985439.070398, 54
1650985439.086972, 54
1650985439.103501, 56
1650985439.120346, 54
1650985439.138377, 55
1650985439.157272, 55
1650985439.176403, 56
1650985439.193660, 55
1650985439.210843, 55
1650985439.226739, 56
1650985439.246772, 55
1650985439.262351, 57
1650985439.278411, 57
1650985439.293825, 56
1650985439.309424, 58
1650985439.326093, 57
1650985439.342027, 57
1650985439.358651, 56
1650985439.376762, 58
1650985439.393376, 57
1650985439.409843, 55
1650985439.425348, 57
1650985439.441294, 57
1650985439.457766, 55
1650985439.473467, 57
1650985439.489181, 55
1650985439.504709, 56
1650985439.520948, 57
1650985439.543250, 58
1650985439.560355, 57
1650985439.578313, 56
1650985439.594697, 57
1650985439.614290, 57
1650985439.634605, 57
1650985439.650728, 58
1650985439.668473, 58
1650985439.690154, 57
1650985439.708709, 56
1650985439.724974, 57
1650985439.742992, 57
1650985439.761130, 57
1650985439.777352, 57
1650985439.794642, 56
1650985439.811957, 57
1650985439.830287, 57
1650985439.848367, 58
1650985439.864535, 57
1650985439.881317, 58
1650985439.897464, 58
1650985439.912733, 57
1650985439.928663, 58
1650985439.945928, 59
1650985439.962918, 58
1650985439.978839, 57
1650985439.994259, 58
1650985440.010861, 58
1650985440.031245, 59
1650985440.049286, 58
1650985440.065194, 58
1650985440.085038, 59
1650985440.101195, 58
1650985440.118059, 57
1650985440.134454, 57
1650985440.151108, 57
1650985440.168725, 59
1650985440.184980, 59
1650985440.204627, 59
1650985440.220274, 60
1650985440.237882, 58
1650985440.253892, 58
1650985440.269987, 59
1650985440.286777, 59
1650985440.302531, 59
1650985440.320045, 59
1650985440.339108, 60
1650985440.360242, 61
1650985440.377832, 61
1650985440.396322, 60
1650985440.412846, 59
1650985440.432317, 60
1650985440.449244, 60
1650985440.465717, 59
1650985440.481484, 61
1650985440.497384, 59
1650985440.515543, 59
1650985440.536758, 60
1650985440.559325, 60
1650985440.575187, 59
1650985440.593631, 59
1650985440.610106, 60
1650985440.631614, 60
1650985440.647093, 60
1650985440.662995, 60
1650985440.682492, 60
1650985440.699200, 60
1650985440.716707, 60
1650985440.736488, 60
1650985440.756518, 59
1650985440.774390, 60
1650985440.790916, 59
1650985440.806827, 60
1650985440.824400, 60
1650985440.840526, 61
1650985440.862612, 60
1650985440.882187, 60
1650985440.899354, 61
1650985440.915991, 61
1650985440.935550, 61
1650985440.956948, 60
1650985440.973657, 62
1650985440.991437, 60
1650985441.011048, 60
1650985441.028680, 61
1650985441.046120, 60
1650985441.062825, 62
1650985441.079324, 61
1650985441.097392, 61
1650985441.114109, 61
1650985441.133867, 63
1650985441.149873, 59
1650985441.173975, 63
1650985441.191764, 62
1650985441.208586, 62
1650985441.226139, 61
1650985441.243565, 63
1650985441.261084, 63
1650985441.281690, 62
1650985441.298243, 62
1650985441.316756, 63
1650985441.333206, 62
1650985441.349400, 61
1650985441.367735, 61
1650985441.384632, 64
1650985441.402082, 62
1650985441.417673, 63
1650985441.434310, 62
1650985441.452553, 63
1650985441.469188, 62
1650985441.484627, 63
1650985441.499905, 61
1650985441.517542, 64
1650985441.534859, 62
1650985441.551740, 62
1650985441.568373, 63
1650985441.584239, 63
1650985441.600646, 63
1650985441.616350, 62
1650985441.631386, 61
1650985441.646465, 62
1650985441.662325, 63
1650985441.681205, 63
1650985441.700393, 62
1650985441.719319, 64
1650985441.737385, 63
1650985441.753545, 63
1650985441.782659, 63
1650985441.798982, 63
1650985441.816645, 64
1650985441.835930, 63
1650985441.852919, 63
