	1650985431.069640 	46.3 
0.173370 	1650985431.243010 	97.2 
0.204400 	1650985431.447410 	299.0 
		147.5 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.8 
		176.8 
		176.9 
		176.9 
		176.9 
		176.9 
		176.9 
		176.8 
		176.8 
		176.7 
		176.8 
		176.9 
		177.0 
		177.1 
		177.3 
		176.9 
		176.5 
		176.1 
		176.5 
		176.3 
		177.2 
		177.5 
		178.2 
		178.7 
		179.4 
10.520710 	1650985441.968120 	173.0 
0.278080 	1650985442.246200 	172.0 
		172.5 
0.280240 	1650985442.526440 	180.0 
		174.8 
0.287230 	1650985442.813670 	186.0 
		180.3 
0.292330 	1650985443.106000 	185.0 
		183.8 
0.292110 	1650985443.398110 	187.0 
		185.3 
0.293460 	1650985443.691570 	184.0 
		185.4 
0.295090 	1650985443.986660 	185.0 
		184.8 
0.291300 	1650985444.277960 	191.0 
		186.9 
0.297960 	1650985444.575920 	189.0 
		189.0 
0.298450 	1650985444.874370 	192.0 
		190.0 
0.301060 	1650985445.175430 	199.0 
		193.7 
0.309010 	1650985445.484440 	201.0 
		197.9 
0.317040 	1650985445.801480 	195.0 
		198.0 
0.305780 	1650985446.107260 	194.0 
		195.7 
0.302480 	1650985446.409740 	200.0 
		196.6 
0.306980 	1650985446.716720 	208.0 
		201.5 
0.313980 	1650985447.030700 	206.0 
		205.2 
0.312480 	1650985447.343180 	208.0 
		206.4 
0.315340 	1650985447.658520 	210.0 
		208.1 
0.316830 	1650985447.975350 	219.0 
		212.4 
0.325750 	1650985448.301100 	223.0 
		218.1 
0.329240 	1650985448.630340 	215.0 
		218.7 
0.325510 	1650985448.955850 	223.0 
		218.9 
0.330210 	1650985449.286060 	224.0 
		222.0 
0.333770 	1650985449.619830 	224.0 
		223.3 
0.335220 	1650985449.955050 	230.0 
		225.8 
0.342600 	1650985450.297650 	225.0 
		226.9 
0.333850 	1650985450.631500 	230.0 
		227.3 
0.337480 	1650985450.968980 	234.0 
		230.4 
		230.6 
0.340850 	1650985451.309830 	228.0 
		229.7 
0.338440 	1650985451.648270 	231.0 
		229.6 
0.339950 	1650985451.988220 	232.0 
		230.9 
0.338910 	1650985452.327130 	233.0 
		232.0 
0.343470 	1650985452.670600 	239.0 
		234.7 
0.348160 	1650985453.018760 	242.0 
		238.6 
		238.4 
0.348710 	1650985453.367470 	253.0 
		243.3 
0.360530 	1650985453.728000 	250.0 
		248.8 
0.358880 	1650985454.086880 	248.0 
		248.9 
		248.6 
0.354220 	1650985454.441100 	247.0 
		248.2 
0.354130 	1650985454.795230 	253.0 
		249.4 
0.362730 	1650985455.157960 	256.0 
		252.8 
		252.7 
0.363230 	1650985455.521190 	249.0 
		251.5 
0.354000 	1650985455.875190 	247.0 
		249.2 
0.354960 	1650985456.230150 	253.0 
		249.7 
		250.6 
0.361830 	1650985456.591980 	261.0 
		253.8 
0.367590 	1650985456.959570 	135.0 
