	1650986055	7.8 
0.116440058	1650986056	8.9 
0.141530037	1650986056	7.9 
0.117199898	1650986056	14.7 
0.130690098	1650986056	64.5 
		56.5 
0.172119856	1650986056	6.3 
0.121740103	1650986056	13.6 
0.121609926	1650986056	18.6 
0.126529932	1650986056	15.9 
0.121820211	1650986057	13.9 
0.120959997	1650986057	31.2 
0.140519857	1650986057	24.1 
		33.3 
0.142790079	1650986057	21.0 
0.128779888	1650986057	16.3 
0.125329971	1650986057	22.8 
0.129050016	1650986057	27.8 
0.134250164	1650986058	16.4 
0.127110004	1650986058	8.2 
0.116060019	1650986058	9.2 
0.116089821	1650986058	10.8 
0.117010117	1650986058	6.9 
0.113379955	1650986058	8.9 
0.115360022	1650986058	9.0 
0.11668992	1650986058	15.1 
0.128630161	1650986058	5.2 
0.114609957	1650986059	13.6 
0.120909929	1650986059	5.7 
0.114850044	1650986059	11.5 
0.11845994	1650986059	9.8 
0.120500088	1650986059	7.1 
0.113879919	1650986059	10.1 
0.116319895	1650986059	7.3 
0.117040157	1650986059	7.0 
0.11432004	1650986060	9.1 
0.116109848	1650986060	12.1 
0.126510143	1650986060	17.0 
0.131919861	1650986060	12.5 
		
0.121000051	1650986060	10.0 
0.115809917	1650986060	5.0 
0.115060091	1650986060	10.2 
0.120219946	1650986060	6.1 
0.114010096	1650986060	4.9 
0.111259937	1650986061	8.0 
0.121040106	1650986061	10.5 
0.118880033	1650986061	12.0 
0.132589817	1650986061	12.7 
0.119470119	1650986061	7.2 
0.113669872	1650986061	9.2 
0.115800142	1650986061	13.2 
0.119429827	1650986061	7.4 
0.116390228	1650986062	6.5 
0.113269806	1650986062	4.5 
0.112030029	1650986062	5.7 
0.114710093	1650986062	11.0 
0.12052989	1650986062	7.0 
0.114820004	1650986062	4.4 
0.112410069	1650986062	11.2 
0.118829966	1650986062	4.7 
0.111860037	1650986062	7.1 
0.124749899	1650986063	8.4 
0.1167202	1650986063	8.2 
0.115239859	1650986063	7.2 
0.114170074	1650986063	7.7 
0.114019871	1650986063	4.8 
0.110850096	1650986063	4.3 
0.111310005	1650986063	5.6 
0.114969969	1650986063	2.0 
0.108989954	1650986063	2.1 
0.108109951	1650986064	5.7 
0.115320206	1650986064	14.2 
0.123699903	1650986064	10.5 
0.116509914	1650986064	11.9 
0.11887002	1650986064	10.3 
0.126370192	1650986064	7.9 
0.116799831	1650986064	8.8 
0.115080118	1650986064	13.5 
0.120769978	1650986065	12.0 
