	1650985332.573530 	36.8 
0.145290 	1650985332.718820 	88.9 
0.197140 	1650985332.915960 	203.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.0 
		110.1 
		110.1 
		110.1 
		110.0 
		109.9 
		109.9 
		109.9 
		110.0 
		110.1 
		110.3 
		110.5 
		110.8 
		109.6 
		109.0 
		109.0 
		109.6 
		110.1 
		110.6 
		111.4 
		112.0 
		112.8 
		113.7 
10.425400 	1650985343.341360 	98.2 
0.204630 	1650985343.545990 	103.0 
0.209490 	1650985343.755480 	109.0 
0.214920 	1650985343.970400 	115.0 
		109.0 
0.221300 	1650985344.191700 	115.0 
0.223030 	1650985344.414730 	116.0 
0.224500 	1650985344.639230 	119.0 
		116.7 
0.230350 	1650985344.869580 	118.0 
0.230650 	1650985345.100230 	121.0 
0.228260 	1650985345.328490 	123.0 
		120.7 
0.230560 	1650985345.559050 	129.0 
0.236480 	1650985345.795530 	132.0 
0.240270 	1650985346.035800 	135.0 
		132.0 
0.241970 	1650985346.277770 	136.0 
0.248000 	1650985346.525770 	137.0 
0.248240 	1650985346.774010 	72.8 
		115.3 
		108.4 
0.182210 	1650985346.956220 	71.8 
0.178180 	1650985347.134400 	72.8 
0.179330 	1650985347.313730 	80.7 
		75.1 
0.186770 	1650985347.500500 	81.2 
0.190800 	1650985347.691300 	83.8 
0.193230 	1650985347.884530 	86.4 
		83.8 
0.197310 	1650985348.081840 	95.4 
0.203050 	1650985348.284890 	90.1 
0.197280 	1650985348.482170 	93.5 
		93.0 
0.200630 	1650985348.682800 	97.8 
0.203370 	1650985348.886170 	96.6 
0.202860 	1650985349.089030 	105.0 
		99.8 
0.212660 	1650985349.301690 	103.0 
0.209890 	1650985349.511580 	109.0 
0.215540 	1650985349.727120 	110.0 
		107.3 
0.218020 	1650985349.945140 	116.0 
0.223080 	1650985350.168220 	116.0 
0.222970 	1650985350.391190 	118.0 
		116.7 
0.224960 	1650985350.616150 	123.0 
0.229460 	1650985350.845610 	123.0 
0.229880 	1650985351.075490 	126.0 
		124.0 
0.235000 	1650985351.310490 	122.0 
0.230000 	1650985351.540490 	128.0 
0.237680 	1650985351.778170 	130.0 
		122.0 
0.236920 	1650985352.015090 	137.0 
0.245980 	1650985352.261070 	142.0 
0.253830 	1650985352.514900 	101.0 
		126.7 
0.208600 	1650985352.723500 	68.9 
0.176680 	1650985352.900180 	74.9 
0.181200 	1650985353.081380 	79.9 
		74.6 
0.188230 	1650985353.269610 	77.1 
0.183920 	1650985353.453530 	82.6 
0.195080 	1650985353.648610 	85.9 
		81.9 
0.193290 	1650985353.841900 	84.9 
0.198820 	1650985354.040720 	90.2 
0.198820 	1650985354.239540 	96.2 
		90.4 
0.204170 	1650985354.443710 	91.7 
0.203420 	1650985354.647130 	101.0 
0.209390 	1650985354.856520 	102.0 
		98.2 
0.208420 	1650985355.064940 	103.0 
0.209160 	1650985355.274100 	113.0 
0.220260 	1650985355.494360 	110.0 
		108.7 
0.220430 	1650985355.714790 	109.0 
0.214970 	1650985355.929760 	113.0 
0.220720 	1650985356.150480 	115.0 
		112.3 
0.223960 	1650985356.374440 	119.0 
0.226630 	1650985356.601070 	122.0 
0.228340 	1650985356.829410 	120.0 
		120.3 
0.230250 	1650985357.059660 	129.0 
0.239070 	1650985357.298730 	126.0 
0.231230 	1650985357.529960 	128.0 
		127.7 
0.234490 	1650985357.764450 	136.0 
0.241380 	1650985358.005830 	132.0 
0.238760 	1650985358.244590 	67.6 
		111.9 
0.174020 	1650985358.418610 	76.0 
0.182300 	1650985358.600910 	74.0 
0.179880 	1650985358.780790 	82.8 
		77.6 
0.189720 	1650985358.970510 	80.2 
0.186950 	1650985359.157460 	81.3 
0.187530 	1650985359.344990 	84.8 
		82.1 
0.193710 	1650985359.538700 	88.4 
0.199650 	1650985359.738350 	93.9 
0.201390 	1650985359.939740 	93.5 
		91.9 
0.203520 	1650985360.143260 	99.3 
0.207560 	1650985360.350820 	102.0 
0.212960 	1650985360.563780 	103.0 
		101.4 
0.210650 	1650985360.774430 	108.0 
0.215950 	1650985360.990380 	114.0 
0.219960 	1650985361.210340 	110.0 
		110.7 
0.216640 	1650985361.426980 	113.0 
0.221250 	1650985361.648230 	112.0 
0.220420 	1650985361.868650 	125.0 
		116.7 
0.235700 	1650985362.104350 	119.0 
0.225400 	1650985362.329750 	122.0 
0.229400 	1650985362.559150 	120.0 
		120.3 
0.229590 	1650985362.788740 	130.0 
0.238970 	1650985363.027710 	130.0 
