	1650985821	6.2 
0.119850 	1650985821	12.1 
0.125950 	1650985821	10.4 
0.119560 	1650985821	12.2 
0.122540 	1650985821	6.1 
0.115120 	1650985821	17.6 
0.127870 	1650985821	4.9 
0.112450 	1650985821	6.4 
0.115120 	1650985821	6.9 
		8.0 
0.140630 	1650985822	14.1 
0.129560 	1650985822	6.7 
0.123930 	1650985822	9.0 
0.115980 	1650985822	12.3 
0.119570 	1650985822	10.0 
0.118130 	1650985822	9.9 
		8.3 
0.151250 	1650985822	17.8 
0.130700 	1650985822	15.4 
0.121570 	1650985823	19.8 
0.136690 	1650985823	11.8 
0.118870 	1650985823	12.3 
0.119670 	1650985823	13.4 
0.121980 	1650985823	15.6 
0.127510 	1650985823	15.9 
0.131990 	1650985823	39.4 
		47.4 
0.145490 	1650985824	26.2 
0.132660 	1650985824	19.2 
0.127140 	1650985824	16.4 
0.123890 	1650985824	14.7 
0.121600 	1650985824	16.4 
0.125840 	1650985824	14.9 
0.122480 	1650985824	30.1 
		34.2 
0.139890 	1650985824	16.6 
0.124320 	1650985825	17.5 
0.123340 	1650985825	20.7 
0.136760 	1650985825	27.8 
0.135250 	1650985825	19.5 
0.126220 	1650985825	23.7 
0.130560 	1650985825	21.7 
0.130740 	1650985825	15.4 
0.125950 	1650985825	24.3 
0.131450 	1650985826	24.2 
0.130190 	1650985826	20.3 
0.126040 	1650985826	21.6 
0.128400 	1650985826	44.4 
		52.9 
0.151310 	1650985826	29.2 
0.139850 	1650985826	176.0 
		168.4 
0.284670 	1650985827	21.1 
0.128670 	1650985827	33.5 
0.141090 	1650985827	36.0 
		23.3 
0.143530 	1650985827	17.4 
0.127850 	1650985827	20.3 
0.128030 	1650985827	18.9 
0.125550 	1650985827	16.8 
		15.2 
0.126980 	1650985827	20.6 
0.128900 	1650985828	13.6 
0.120860 	1650985828	20.7 
		19.2 
0.126780 	1650985828	16.9 
		15.1 
0.141520 	1650985828	29.1 
0.135820 	1650985828	16.6 
		22.7 
0.125470 	1650985828	36.3 
0.149540 	1650985828	32.9 
		35.7 
0.140440 	1650985829	23.8 
		11.9 
0.130880 	1650985829	37.2 
